lid,name,lat,lon,wfo,rfc,wrr,state,minor,moderate,major,code,date_produced,obj_or_subj,interval
RAMO2,Caney River near Ramona,36.50888900,95.84166700,TSA,ABRFC,Arkansas-White-Red Region,OK,0.354400,0.119700,0.050000,1,3/8/2023,obj,MAM
RCNK1,Walnut Creek (KS) at Nekoma,38.47722200,99.43777800,DDC,ABRFC,Arkansas-White-Red Region,KS,0.084800,0.080700,0.076700,1,3/8/2023,obj,MAM
RIPO2,Cimarron River near Ripley,35.98589300,96.91225000,OUN,ABRFC,Arkansas-White-Red Region,OK,0.284800,0.122900,0.056900,1,3/8/2023,obj,MAM
RLSO2,Arkansas River at Ralston,36.50416700,96.72805600,TSA,ABRFC,Arkansas-White-Red Region,OK,0.050500,0.050000,0.050000,1,3/8/2023,obj,MAM
RNDO2,Deep Red Creek near Randlett,34.22092500,98.45311000,OUN,ABRFC,Arkansas-White-Red Region,OK,0.686800,0.352600,0.104500,2,3/8/2023,obj,MAM
SALC2,Arkansas River at Salida,38.54583000,106.01056900,PUB,ABRFC,Arkansas-White-Red Region,CO,0.050000,0.050000,0.050000,1,3/8/2023,obj,MAM
SANK1,Pawnee River near Sanford,38.18944400,99.33111100,DDC,ABRFC,Arkansas-White-Red Region,KS,0.050000,0.050000,0.050000,1,3/8/2023,obj,MAM
SASO2,Little River (OK) near Sasakwa,34.96536200,96.51251100,OUN,ABRFC,Arkansas-White-Red Region,OK,0.144900,0.124800,0.068200,1,3/8/2023,obj,MAM
SCVC2,St Charles River at Vineland,38.24555800,104.48636000,PUB,ABRFC,Arkansas-White-Red Region,CO,0.050000,0.050000,0.050000,1,3/8/2023,obj,MAM
SEDK1,Little Arkansas River near Sedgwick,37.88305000,97.42416000,ICT,ABRFC,Arkansas-White-Red Region,KS,0.102600,0.068500,0.050000,1,3/8/2023,obj,MAM
SEIO2,North Canadian River near Seiling,36.18337300,98.92120600,OUN,ABRFC,Arkansas-White-Red Region,OK,0.087300,0.050000,0.050000,1,3/8/2023,obj,MAM
SHAT2,North Fork of the Red River at Shamrock,35.26416700,100.24138900,AMA,ABRFC,Arkansas-White-Red Region,TX,0.050000,0.050000,0.050000,1,3/8/2023,obj,MAM
SNCN5,Canadian River near Sanchez,35.65472200,104.37861100,ABQ,ABRFC,Arkansas-White-Red Region,NM,0.050000,0.050000,0.050000,1,3/8/2023,obj,MAM
SPCO2,Polecat Creek near Sapulpa,35.98833300,96.08194400,TSA,ABRFC,Arkansas-White-Red Region,OK,0.485000,0.365500,0.050000,1,3/8/2023,obj,MAM
SPEO2,Bird Creek near Sperry,36.27833300,95.95388900,TSA,ABRFC,Arkansas-White-Red Region,OK,0.328700,0.218200,0.056500,1,3/8/2023,obj,MAM
SPGN5,Cimarron River (NM) at Springer,36.36027800,104.59805600,ABQ,ABRFC,Arkansas-White-Red Region,NM,0.050000,0.050000,0.050000,1,3/8/2023,obj,MAM
SPMT2,Palo Duro Creek at Spearman,36.20222200,101.30555600,AMA,ABRFC,Arkansas-White-Red Region,TX,0.050000,0.050000,0.050000,1,3/8/2023,obj,MAM
SWDO2,Cottonwood Creek (OK) near Seward,35.81366000,97.47809700,OUN,ABRFC,Arkansas-White-Red Region,OK,0.153400,0.105600,0.050000,1,3/8/2023,obj,MAM
SWNO2,North Canadian River near Shawnee,35.33284800,96.96002300,OUN,ABRFC,Arkansas-White-Red Region,OK,0.060400,0.050000,0.050000,1,3/8/2023,obj,MAM
SYRK1,Arkansas River at Syracuse,37.96666700,101.75638900,DDC,ABRFC,Arkansas-White-Red Region,KS,0.050000,0.050000,0.050000,1,3/8/2023,obj,MAM
TALO2,Illinois River (AR OK) near Tahlequah,35.92583300,94.92250000,TSA,ABRFC,Arkansas-White-Red Region,OK,0.698900,0.421300,0.131500,2,3/8/2023,obj,MAM
TCMO2,Little River (OK) near Tecumseh,35.17257400,96.93196600,OUN,ABRFC,Arkansas-White-Red Region,OK,0.489500,0.214000,0.161600,1,3/8/2023,obj,MAM
TGAO2,Canadian River near Taloga,36.05448600,98.96954100,OUN,ABRFC,Arkansas-White-Red Region,OK,0.050000,0.050000,0.050000,1,3/8/2023,obj,MAM
TIFM7,Elk River (MO) near Tiff City,36.63139000,94.58667000,SGF,ABRFC,Arkansas-White-Red Region,MO,0.342800,0.073200,0.050000,1,3/8/2023,obj,MAM
TLSO2,Arkansas River at Tulsa,36.14055600,96.00611100,TSA,ABRFC,Arkansas-White-Red Region,OK,0.050000,0.050000,0.050000,1,3/8/2023,obj,MAM
TODA4,Arkansas River at Toad Suck Lock and Dam,35.07722200,92.53972200,LZK,ABRFC,Arkansas-White-Red Region,AR,0.223100,0.156100,0.095000,1,3/8/2023,obj,MAM
TONO2,Salt Fork Arkansas River at Tonkawa,36.67197900,97.30948900,OUN,ABRFC,Arkansas-White-Red Region,OK,0.217300,0.191500,0.075200,1,3/8/2023,obj,MAM
TOWK1,Whitewater River (KS) near Towanda,37.79611000,97.01416000,ICT,ABRFC,Arkansas-White-Red Region,KS,0.120800,0.081300,0.050000,1,3/8/2023,obj,MAM
TRLO2,Red River near Terral,33.87871100,97.93448000,OUN,ABRFC,Arkansas-White-Red Region,OK,0.066000,0.050000,0.050000,1,3/8/2023,obj,MAM
TUCO2,Canadian River near Mustang,35.32416700,97.72361100,OUN,ABRFC,Arkansas-White-Red Region,OK,0.080300,0.050000,0.050000,1,3/8/2023,obj,MAM
TYLN5,Canadian River near Taylor Springs,36.29750000,104.49555600,ABQ,ABRFC,Arkansas-White-Red Region,NM,0.050000,0.050000,0.050000,1,3/8/2023,obj,MAM
VBUA4,Arkansas River at Van Buren,35.43138900,94.35611100,TSA,ABRFC,Arkansas-White-Red Region,AR,0.290800,0.130200,0.074200,1,3/8/2023,obj,MAM
VERT2,Pease River near Vernon,34.17958300,99.32333300,OUN,ABRFC,Arkansas-White-Red Region,TX,0.050000,0.050000,0.050000,1,3/8/2023,obj,MAM
WAKO2,Beaver Creek (OK) near Waurika,34.16277800,98.00805600,OUN,ABRFC,Arkansas-White-Red Region,OK,0.069200,0.052800,0.050000,1,3/8/2023,obj,MAM
WANO2,Cimarron River near Waynoka,36.51725600,98.87953700,OUN,ABRFC,Arkansas-White-Red Region,OK,0.277400,0.050000,0.050000,1,3/8/2023,obj,MAM
WATO2,North Canadian River near Watonga,35.81198900,98.42090500,OUN,ABRFC,Arkansas-White-Red Region,OK,0.268100,0.084700,0.059100,1,3/8/2023,obj,MAM
WAYT2,Prairie Dog Town Fork of the Red River at Wayside,34.83750000,101.41361100,AMA,ABRFC,Arkansas-White-Red Region,TX,0.050000,0.050000,0.050000,1,3/8/2023,obj,MAM
WCOM7,Spring River  near Waco,37.24555600,94.56639000,SGF,ABRFC,Arkansas-White-Red Region,MO,0.462200,0.050000,0.050000,1,3/8/2023,obj,MAM
WDGO2,North Canadian River near Woodward,36.43670300,99.27843800,OUN,ABRFC,Arkansas-White-Red Region,OK,0.126400,0.050000,0.050000,1,3/8/2023,obj,MAM
WELK1,Slate Creek (KS) at Wellington,37.24944000,97.40330000,ICT,ABRFC,Arkansas-White-Red Region,KS,0.506900,0.368600,0.103900,2,3/8/2023,obj,MAM
WETO2,North Canadian River near Wetumka,35.26564500,96.20611700,OUN,ABRFC,Arkansas-White-Red Region,OK,0.050000,0.050000,0.050000,1,3/8/2023,obj,MAM
WFDK1,Walnut River at Winfield,37.22388000,96.99583000,ICT,ABRFC,Arkansas-White-Red Region,KS,0.204600,0.122000,0.062600,1,3/8/2023,obj,MAM
WICT2,Wichita River at Wichita Falls,33.90954200,98.53366600,OUN,ABRFC,Arkansas-White-Red Region,TX,0.120300,0.105800,0.091600,1,3/8/2023,obj,MAM
WLGT2,Salt Fork of the Red River at Wellington,34.95750000,100.22055600,AMA,ABRFC,Arkansas-White-Red Region,TX,0.054000,0.050000,0.050000,1,3/8/2023,obj,MAM
WLTO2,East Cache Creek near Walters,34.36230700,98.28254700,OUN,ABRFC,Arkansas-White-Red Region,OK,0.211200,0.202300,0.182200,1,3/8/2023,obj,MAM
WSVC2,Arkansas River near Wellsville,38.50277500,105.93973300,PUB,ABRFC,Arkansas-White-Red Region,CO,0.050000,0.050000,0.050000,1,3/8/2023,obj,MAM
WTTO2,Illinois River (AR OK) near Watts,36.13000000,94.57194400,TSA,ABRFC,Arkansas-White-Red Region,OK,0.640000,0.322500,0.095400,2,3/8/2023,obj,MAM
YUKO2,North Canadian River near Yukon,35.53949900,97.74254400,OUN,ABRFC,Arkansas-White-Red Region,OK,0.149200,0.050000,0.050000,1,3/8/2023,obj,MAM
ZENK1,Rattlesnake Creek (KS) near Zenith,38.09360000,98.54610000,DDC,ABRFC,Arkansas-White-Red Region,KS,0.050000,0.050000,0.050000,1,3/8/2023,obj,MAM
