lid,name,lat,lon,wfo,rfc,wrr,state,minor,moderate,major,code,date_produced,obj_or_subj,interval
JRMM7,Gasconade River at Jerome,37.93000000,-91.97720000,SGF,MBRFC,Missouri Region,MO,0.51,0.20,0.08,2,3/8/2023,obj,MAM
JRMS2,James River near Mitchell,43.65888889,-97.91888889,FSD,MBRFC,Missouri Region,SD,0.82,0.48,0.26,2,3/8/2023,obj,MAM
JUCK1,Smoky Hill River near Junction City,38.97888889,-96.85722222,TOP,MBRFC,Missouri Region,KS,0.20,0.05,0.05,1,3/8/2023,obj,MAM
JULC2,South Platte River near Julesburg,40.97920000,-102.25420000,BOU,MBRFC,Missouri Region,CO,0.08,0.05,0.05,1,3/8/2023,obj,MAM
KAYM7,Blue River at 63rd Street,39.01416667,-94.52555556,EAX,MBRFC,Missouri Region,MO,0.25,0.05,0.05,1,3/8/2023,obj,MAM
KBRM7,Blue River at Blue Ridge Blvd Ext,38.89000000,-94.58111111,EAX,MBRFC,Missouri Region,MO,0.31,0.10,0.05,1,3/8/2023,obj,MAM
KCCM7,Blue River at Bannister Road,38.95722222,-94.55861111,EAX,MBRFC,Missouri Region,MO,0.17,0.05,0.05,1,3/8/2023,obj,MAM
KCDM7,Missouri River at Kansas City,39.11166667,-94.58805556,EAX,MBRFC,Missouri Region,MO,0.14,0.08,0.05,1,3/8/2023,obj,MAM
KCKK1,Kansas River at 23rd Street - Kansas City - KS,39.09000000,-94.60888889,EAX,MBRFC,Missouri Region,KS,0.22,0.05,0.05,1,3/8/2023,obj,MAM
KCTM7,Blue River at 12th Street,39.09694444,-94.49111111,EAX,MBRFC,Missouri Region,MO,0.05,0.05,0.05,1,3/8/2023,obj,MAM
KDKS2,White River (NE-SD) near Kadoka,43.75250000,-101.52444444,UNR,MBRFC,Missouri Region,SD,0.42,0.38,0.09,1,3/8/2023,obj,MAM
KEAN1,Platte River near Kearney,40.65805556,-99.08611111,GID,MBRFC,Missouri Region,NE,0.11,0.05,0.05,1,3/8/2023,obj,MAM
KERC2,South Platte River near Kersey,40.41250000,-104.56305556,BOU,MBRFC,Missouri Region,CO,0.06,0.05,0.05,1,3/8/2023,obj,MAM
KINW4,Wind River near Kinnear,43.12777778,-108.72361111,RIW,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,3/8/2023,obj,MAM
KNYM7,Blue River at 71 Highway,38.97277778,-94.54500000,EAX,MBRFC,Missouri Region,MO,0.24,0.05,0.05,1,3/8/2023,obj,MAM
KSDM7,Blue River at Stadium Drive,39.05833333,-94.51166667,EAX,MBRFC,Missouri Region,MO,0.05,0.05,0.05,1,3/8/2023,obj,MAM
KSVM7,Blue River at 17th Street,39.09000000,-94.49388889,EAX,MBRFC,Missouri Region,MO,0.09,0.05,0.05,1,3/8/2023,obj,MAM
LAMN8,James River at LaMoure,46.35555556,-98.30416667,BIS,MBRFC,Missouri Region,ND,0.27,0.16,0.05,1,3/8/2023,obj,MAM
LAWK1,Wakarusa River near Lawrence,38.91111111,-95.26027778,TOP,MBRFC,Missouri Region,KS,0.18,0.09,0.05,1,3/8/2023,obj,MAM
LCGK1,Marais Des Cygnes River at La Cygne,38.34527778,-94.77194444,EAX,MBRFC,Missouri Region,KS,0.61,0.45,0.05,2,3/8/2023,obj,MAM
LCNN1,Salt Creek at Lincoln (27th Street),40.84694444,-96.68166667,OAX,MBRFC,Missouri Region,NE,0.06,0.05,0.05,1,3/8/2023,obj,MAM
LCPK1,Kansas River at Lecompton,39.05194444,-95.38750000,TOP,MBRFC,Missouri Region,KS,0.21,0.05,0.05,1,3/8/2023,obj,MAM
LDKM8,Missouri River near Landusky,47.63083333,-108.68694444,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
LDLK1,Beaver Creek at Ludell,39.84861111,-101.03388889,GLD,MBRFC,Missouri Region,KS,0.36,0.06,0.05,1,3/8/2023,obj,MAM
LESN1,Platte River near Leshara,41.31972222,-96.40444444,OAX,MBRFC,Missouri Region,NE,0.14,0.05,0.05,1,3/8/2023,obj,MAM
LEVK1,Missouri River at Leavenworth,39.32694444,-94.90916667,EAX,MBRFC,Missouri Region,KS,0.36,0.20,0.07,1,3/8/2023,obj,MAM
LEWN1,North Platte River at Lewellen,41.31690000,-102.12560000,LBF,MBRFC,Missouri Region,NE,0.13,0.05,0.05,1,3/8/2023,obj,MAM
LGEM8,Lodge Creek below McRae Creek at International Boundary,49.00527778,-109.71722222,TFX,MBRFC,Missouri Region,MT,0.06,0.05,0.05,1,3/8/2023,obj,MAM
LGNI4,Boyer River at Logan,41.64250000,-95.78250000,OAX,MBRFC,Missouri Region,IA,0.09,0.09,0.08,1,3/8/2023,obj,MAM
LIES2,Grand River (SD) near Little Eagle,45.65777778,-100.81777778,ABR,MBRFC,Missouri Region,SD,0.05,0.05,0.05,1,3/8/2023,obj,MAM
LINK1,Saline River (KS) at Lincoln,39.02777778,-98.15027778,ICT,MBRFC,Missouri Region,KS,0.10,0.05,0.05,1,3/8/2023,obj,MAM
LISK1,Rock Creek (KS) at Louisville,39.24916667,-96.31472222,TOP,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,3/8/2023,obj,MAM
LIVM8,Yellowstone River near Livingston,45.59722222,-110.56527778,BYZ,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
LKCM7,Little Blue River (MO) near Lake City,39.10083333,-94.30027778,EAX,MBRFC,Missouri Region,MO,0.47,0.05,0.05,1,3/8/2023,obj,MAM
LLRW4,Laramie River at Laramie,41.32777778,-105.60722222,CYS,MBRFC,Missouri Region,WY,0.22,0.05,0.05,1,3/8/2023,obj,MAM
LMCN8,Little Muddy River near Williston,48.28444444,-103.57250000,BIS,MBRFC,Missouri Region,ND,0.30,0.10,0.05,1,3/8/2023,obj,MAM
LMRI4,Floyd River at Le Mars,42.80027778,-96.17388889,FSD,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,3/8/2023,obj,MAM
LNDK1,Salt Creek (LNDK1) at Lyndon,38.60888889,-95.63805556,TOP,MBRFC,Missouri Region,KS,0.43,0.05,0.05,1,3/8/2023,obj,MAM
LNEK1,Pottawatomie Creek at Lane,38.44361111,-95.08388889,TOP,MBRFC,Missouri Region,KS,0.13,0.09,0.05,1,3/8/2023,obj,MAM
LNNI4,Little Sioux River at Linn Grove,42.89555556,-95.24333333,FSD,MBRFC,Missouri Region,IA,0.12,0.05,0.05,1,3/8/2023,obj,MAM
LNRK1,N F Solomon River at Lenora,39.60916667,-100.00138889,GLD,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,3/8/2023,obj,MAM
LNSK1,Smoky Hill River at Lindsborg,38.56611111,-97.67277778,ICT,MBRFC,Missouri Region,KS,0.20,0.08,0.05,1,3/8/2023,obj,MAM
LOGM8,Gallatin River at Logan,45.88527778,-111.43750000,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
LOUN1,Platte River at Louisville,41.01527778,-96.15777778,OAX,MBRFC,Missouri Region,NE,0.18,0.05,0.05,1,3/8/2023,obj,MAM
LOVC2,Plum Creek (CO) near Sedalia,39.43833333,-104.98250000,BOU,MBRFC,Missouri Region,CO,0.05,0.05,0.05,1,3/8/2023,obj,MAM
LSON1,North Platte River at Lisco,41.49000000,-102.62470000,LBF,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,3/8/2023,obj,MAM
LUPC2,South Platte River at Fort Lupton,40.11611111,-104.81805556,BOU,MBRFC,Missouri Region,CO,0.05,0.05,0.05,1,3/8/2023,obj,MAM
LUVM5,Rock River at Luverne,43.65420000,-96.20080000,FSD,MBRFC,Missouri Region,MN,0.12,0.05,0.05,1,3/8/2023,obj,MAM
LVNM8,Musselshell River near Lavina,46.28916667,-108.93750000,BYZ,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
LWRK1,Kansas River at Lawrence,38.97416667,-95.23583333,TOP,MBRFC,Missouri Region,KS,0.17,0.06,0.05,1,3/8/2023,obj,MAM
MALM8,Milk River at Malta,48.36194444,-107.87583333,GGW,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
MAPI4,Maple River at Mapleton,42.15694444,-95.80972222,OAX,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,3/8/2023,obj,MAM
MCKN1,Driftwood Creek near McCook,40.14583333,-100.67277778,GLD,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,3/8/2023,obj,MAM
MDAN8,Little Missouri River at Medora,46.91805556,-103.53027778,BIS,MBRFC,Missouri Region,ND,0.05,0.05,0.05,1,3/8/2023,obj,MAM
MDNN8,Heart River near Mandan,46.83361111,-100.97444444,BIS,MBRFC,Missouri Region,ND,0.10,0.05,0.05,1,3/8/2023,obj,MAM
MDYM8,Muddy Creek at Vaughn,47.56166667,-111.54250000,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
MENN8,Apple Creek (ND) near Menoken,46.79444444,-100.65694444,BIS,MBRFC,Missouri Region,ND,0.50,0.39,0.13,1,3/8/2023,obj,MAM
MHKK1,Kansas River at Manhattan,39.17472222,-96.55444444,TOP,MBRFC,Missouri Region,KS,0.16,0.05,0.05,1,3/8/2023,obj,MAM
MIAM7,Missouri River at Miami,39.32833333,-93.22472222,EAX,MBRFC,Missouri Region,MO,0.91,0.16,0.14,2,3/8/2023,obj,MAM
MICM8,Tongue River at Miles City,46.38472222,-105.84472222,BYZ,MBRFC,Missouri Region,MT,0.11,0.05,0.05,1,3/8/2023,obj,MAM
MICN1,North Platte River near Mitchell,41.92694444,-103.81333333,CYS,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,3/8/2023,obj,MAM
MIDS2,Bad River (SD) near Midland,44.06722222,-101.16027778,UNR,MBRFC,Missouri Region,SD,0.32,0.05,0.05,1,3/8/2023,obj,MAM
MIFI4,Little Sioux River near Milford,43.32777778,-95.20166667,FSD,MBRFC,Missouri Region,IA,0.93,0.56,0.26,3,3/8/2023,obj,MAM
MILM8,Yellowstone River at Miles City,46.42083333,-105.86000000,BYZ,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
MKRN1,Republican River at McCook,40.18750000,-100.61805556,GLD,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,3/8/2023,obj,MAM
MLRM8,Big Hole River near Melrose,45.53333333,-112.70000000,TFX,MBRFC,Missouri Region,MT,0.06,0.05,0.05,1,3/8/2023,obj,MAM
MNGN8,Knife River (ND) at Manning,47.23611111,-102.76944444,BIS,MBRFC,Missouri Region,ND,0.37,0.07,0.05,1,3/8/2023,obj,MAM
MNTN1,North Platte River near Minatare,41.79000000,-103.51888889,CYS,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,3/8/2023,obj,MAM
MOAM7,Osage River at Mari-Osa Campground,38.49388889,-92.00694444,LSX,MBRFC,Missouri Region,MO,0.49,0.26,0.16,1,3/8/2023,obj,MAM
MOLI4,Chariton River near Moulton,40.69250000,-92.77277778,DMX,MBRFC,Missouri Region,IA,0.08,0.05,0.05,1,3/8/2023,obj,MAM
MPSK1,Solomon River at Minneapolis,39.12027778,-97.71111111,TOP,MBRFC,Missouri Region,KS,0.06,0.05,0.05,1,3/8/2023,obj,MAM
MRLI4,Floyd River at Merrill,42.72138889,-96.24027778,FSD,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,3/8/2023,obj,MAM
MRRC2,Bear Creek (CO) at Morrison,39.65305556,-105.19555556,BOU,MBRFC,Missouri Region,CO,0.05,0.05,0.05,1,3/8/2023,obj,MAM
MRYK1,Big Blue River at Marysville,39.84222222,-96.66083333,TOP,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,3/8/2023,obj,MAM
MSBM8,Musselshell River near Mosby,46.99470000,-107.88830000,GGW,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
MSCK1,Delaware River (KS) near Muscotah,39.52138889,-95.53250000,EAX,MBRFC,Missouri Region,KS,0.39,0.32,0.05,1,3/8/2023,obj,MAM
MTHN8,Little Missouri River at Marmarth,46.29777778,-103.91800000,BIS,MBRFC,Missouri Region,ND,0.05,0.05,0.05,1,3/8/2023,obj,MAM
MTRK1,Smoky Hill River near Mentor,38.71111111,-97.57138889,ICT,MBRFC,Missouri Region,KS,0.13,0.11,0.05,1,3/8/2023,obj,MAM
MTVS2,Firesteel Creek near Mt. Vernon,43.77638889,-98.24555556,FSD,MBRFC,Missouri Region,SD,0.36,0.09,0.07,1,3/8/2023,obj,MAM
MUSM8,Musselshell River at Musselshell,46.51666667,-108.10000000,BYZ,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
MWCK1,Wildcat Creek at Manhattan Scenic Drive,39.18833333,-96.64250000,TOP,MBRFC,Missouri Region,KS,0.23,0.11,0.07,1,3/8/2023,obj,MAM
MYVM7,102 River at Maryville,40.34583333,-94.83416667,EAX,MBRFC,Missouri Region,MO,0.19,0.09,0.05,1,3/8/2023,obj,MAM
NAPM7,Missouri River at Napoleon,39.13305556,-94.06388889,EAX,MBRFC,Missouri Region,MO,0.66,0.21,0.07,2,3/8/2023,obj,MAM
NBDN1,Platte River at North Bend,41.45305556,-96.77583333,OAX,MBRFC,Missouri Region,NE,0.13,0.05,0.05,1,3/8/2023,obj,MAM
NCMK1,Smoky Hill River near New Cambria,38.86361111,-97.48277778,ICT,MBRFC,Missouri Region,KS,0.21,0.17,0.06,1,3/8/2023,obj,MAM
NCRK1,Sappa Creek near Norcatur,40.00138889,-99.99166667,GLD,MBRFC,Missouri Region,KS,0.07,0.05,0.05,1,3/8/2023,obj,MAM
NEBN1,Missouri River at Nebraska City,40.69860000,-95.88660000,OAX,MBRFC,Missouri Region,NE,0.58,0.20,0.05,2,3/8/2023,obj,MAM
NFKN1,Elkhorn River at Norfolk,42.00388889,-97.42527778,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,3/8/2023,obj,MAM
NFSW4,North Fork Shoshone River at Wapiti,44.46972222,-109.42972222,RIW,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,3/8/2023,obj,MAM
NGTC2,North Platte River near Northgate,40.93666667,-106.33916667,BOU,MBRFC,Missouri Region,CO,0.06,0.05,0.05,1,3/8/2023,obj,MAM
NKRN1,Maple Creek near Nickerson,41.56083333,-96.54083333,OAX,MBRFC,Missouri Region,NE,0.06,0.05,0.05,1,3/8/2023,obj,MAM
NLIN1,Elkhorn River at Neligh,42.12305556,-98.04361111,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,3/8/2023,obj,MAM
NLSK1,Solomon River at Niles,38.96888889,-97.47611111,TOP,MBRFC,Missouri Region,KS,0.33,0.14,0.05,1,3/8/2023,obj,MAM
NPSN1,South Platte River at North Platte,41.11805556,-100.77277778,LBF,MBRFC,Missouri Region,NE,0.09,0.08,0.05,1,3/8/2023,obj,MAM
NPTN1,North Platte River at North Platte,41.15444444,-100.75888889,LBF,MBRFC,Missouri Region,NE,0.12,0.08,0.06,1,3/8/2023,obj,MAM
NSHM8,Milk River at Nashua,48.13000000,-106.36388889,GGW,MBRFC,Missouri Region,MT,0.12,0.05,0.05,1,3/8/2023,obj,MAM
NVDM7,Marmaton River near Nevada,37.86194444,-94.39916667,SGF,MBRFC,Missouri Region,MO,0.61,0.35,0.11,2,3/8/2023,obj,MAM
NVZM7,Chariton River near Novinger,40.23472222,-92.68722222,EAX,MBRFC,Missouri Region,MO,0.42,0.27,0.20,1,3/8/2023,obj,MAM
OACS2,White River near Oacoma,43.74833333,-99.55611111,UNR,MBRFC,Missouri Region,SD,0.78,0.21,0.06,2,3/8/2023,obj,MAM
OBNK1,Sappa Creek near Oberlin,39.81305556,-100.53388889,GLD,MBRFC,Missouri Region,KS,0.28,0.05,0.05,1,3/8/2023,obj,MAM
OKYK1,Smoky Hill River near Oakley,38.78527778,-100.87388889,GLD,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,3/8/2023,obj,MAM
OMHN1,Missouri River at Omaha,41.25888889,-95.92222222,OAX,MBRFC,Missouri Region,NE,0.21,0.06,0.05,1,3/8/2023,obj,MAM
ORIW4,North Platte River near Orin,42.65277778,-105.15888889,CYS,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,3/8/2023,obj,MAM
ORNN1,Republican River near Orleans,40.13138889,-99.50000000,GID,MBRFC,Missouri Region,NE,0.16,0.06,0.05,1,3/8/2023,obj,MAM
OSBK1,S F Solomon River near Osborne,39.45000000,-98.70010000,GID,MBRFC,Missouri Region,KS,0.15,0.09,0.05,1,3/8/2023,obj,MAM
OSMK1,Marais Des Cygnes River at Osawatomie,38.50333333,-94.96000000,EAX,MBRFC,Missouri Region,KS,0.47,0.05,0.05,1,3/8/2023,obj,MAM
OTTM7,Lamine River near Otterville,38.70220000,-92.97890000,EAX,MBRFC,Missouri Region,MO,0.62,0.46,0.11,2,3/8/2023,obj,MAM
OTWK1,Marais Des Cygnes River at Ottawa,38.61670000,-95.26670000,TOP,MBRFC,Missouri Region,KS,0.44,0.09,0.05,1,3/8/2023,obj,MAM
OVTN1,Platte River near Overton,40.74555556,-99.59000000,GID,MBRFC,Missouri Region,NE,0.16,0.05,0.05,1,3/8/2023,obj,MAM
PALN1,Frenchman Creek (NE) at Palisade,40.34916667,-101.10861111,LBF,MBRFC,Missouri Region,NE,0.10,0.05,0.05,1,3/8/2023,obj,MAM
PASN1,Stinking Water Creek at Palisade,40.36944444,-101.11388889,LBF,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,3/8/2023,obj,MAM
PATM7,Grand River near Pattonsburg,40.02555556,-94.12694444,EAX,MBRFC,Missouri Region,MO,0.63,0.50,0.43,3,3/8/2023,obj,MAM
PGEN8,Pipestem Creek near Pingree,47.16750000,-98.96861111,BIS,MBRFC,Missouri Region,ND,0.05,0.05,0.05,1,3/8/2023,obj,MAM
PKRS2,West Fork Vermillion River near Parker,43.41555556,-97.20500000,FSD,MBRFC,Missouri Region,SD,0.11,0.07,0.05,1,3/8/2023,obj,MAM
PKVM7,Missouri River above Parkville,39.19138889,-94.76972222,EAX,MBRFC,Missouri Region,MO,0.22,0.13,0.06,1,3/8/2023,obj,MAM
PLCM7,Platte River near Platte City,39.36888889,-94.78638889,EAX,MBRFC,Missouri Region,MO,0.66,0.35,0.08,2,3/8/2023,obj,MAM
PLGN1,Elkhorn River at Pilger,41.99500000,-97.05861111,OAX,MBRFC,Missouri Region,NE,0.05,0.05,0.05,1,3/8/2023,obj,MAM
PLNS2,Cheyenne River near Plainview,44.52944444,-101.92972222,UNR,MBRFC,Missouri Region,SD,0.21,0.13,0.10,1,3/8/2023,obj,MAM
PLRM8,Poplar River near Poplar,48.11777778,-105.19277778,GGW,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
POUC2,Cache La Poudre River (CO) at Fort Collins,40.58805556,-105.09222222,BOU,MBRFC,Missouri Region,CO,0.05,0.05,0.05,1,3/8/2023,obj,MAM
PRCN1,North Fork Elkhorn River near Pierce,42.18333333,-97.48333333,OAX,MBRFC,Missouri Region,NE,0.06,0.05,0.05,1,3/8/2023,obj,MAM
PRIM7,Chariton River near Prairie Hill,39.54000000,-92.79083333,EAX,MBRFC,Missouri Region,MO,0.73,0.33,0.17,2,3/8/2023,obj,MAM
PRMI4,South Fork Chariton River near Promise City,40.79361111,-93.14083333,DMX,MBRFC,Missouri Region,IA,0.07,0.05,0.05,1,3/8/2023,obj,MAM
PSGI4,Soldier River at Pisgah,41.83055556,-95.93111111,OAX,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,3/8/2023,obj,MAM
PTIK1,N F Solomon River at Portis,39.55500000,-98.69194444,GID,MBRFC,Missouri Region,KS,0.26,0.12,0.05,1,3/8/2023,obj,MAM
PTMN1,Missouri River at Plattsmouth,41.00000000,-95.86800000,OAX,MBRFC,Missouri Region,NE,0.36,0.10,0.05,1,3/8/2023,obj,MAM
PXCK1,Mill Creek (PXCK1) at Paxico,39.06222222,-96.18111111,TOP,MBRFC,Missouri Region,KS,0.43,0.05,0.05,1,3/8/2023,obj,MAM
QNMK1,Marais Des Cygnes River near Quenemo,38.54666667,-95.52722222,TOP,MBRFC,Missouri Region,KS,0.43,0.24,0.05,1,3/8/2023,obj,MAM
RAPI4,Rock River at Rock Rapids,43.42305556,-96.16472222,FSD,MBRFC,Missouri Region,IA,0.31,0.11,0.05,1,3/8/2023,obj,MAM
RBXM7,Roubidoux Creek near Waynesville,37.79194444,-92.18333000,SGF,MBRFC,Missouri Region,MO,0.49,0.09,0.05,1,3/8/2023,obj,MAM
RDNK1,Marais Des Cygnes River near Reading,38.56666667,-95.96388889,TOP,MBRFC,Missouri Region,KS,0.51,0.49,0.05,2,3/8/2023,obj,MAM
RDOI4,East Nishnabotna River at Red Oak,41.00861111,-95.24138889,OAX,MBRFC,Missouri Region,IA,0.40,0.11,0.05,1,3/8/2023,obj,MAM
RDPI4,West Nishnabotna River near Randolph,40.87305556,-95.58000000,OAX,MBRFC,Missouri Region,IA,0.47,0.18,0.05,1,3/8/2023,obj,MAM
RDPK1,Fancy Creek at Randolph,39.47222222,-96.83222222,TOP,MBRFC,Missouri Region,KS,0.06,0.05,0.05,1,3/8/2023,obj,MAM
REGN8,Cannonball River at Regent,46.42000000,-102.56111111,BIS,MBRFC,Missouri Region,ND,0.05,0.05,0.05,1,3/8/2023,obj,MAM
RFDS2,James River near Redfield,44.91055556,-98.47166667,ABR,MBRFC,Missouri Region,SD,0.53,0.49,0.32,2,3/8/2023,obj,MAM
RICM7,Crooked River near Richmond,39.33277778,-93.98000000,EAX,MBRFC,Missouri Region,MO,0.76,0.70,0.05,3,3/8/2023,obj,MAM
RIFM7,Gasconade River near Rich Fountain,38.38888889,-91.82083333,LSX,MBRFC,Missouri Region,MO,0.39,0.23,0.09,1,3/8/2023,obj,MAM
RKVI4,Rock River at Rock Valley,43.20470000,-96.30560000,FSD,MBRFC,Missouri Region,IA,0.15,0.05,0.05,1,3/8/2023,obj,MAM
RLGN8,Cedar Creek (ND) near Raleigh,46.09277778,-101.33361111,BIS,MBRFC,Missouri Region,ND,0.05,0.05,0.05,1,3/8/2023,obj,MAM
ROCN1,Salt Creek at Roca,40.65777778,-96.66527778,OAX,MBRFC,Missouri Region,NE,0.07,0.05,0.05,1,3/8/2023,obj,MAM
RSDM7,102 River at Rosendale,40.04555556,-94.82888889,EAX,MBRFC,Missouri Region,MO,0.25,0.23,0.07,1,3/8/2023,obj,MAM
RSLK1,Smoky Hill River below Russell,38.77666667,-98.85444444,ICT,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,3/8/2023,obj,MAM
RSON1,South Platte River at Roscoe,41.12611111,-101.57666667,LBF,MBRFC,Missouri Region,NE,0.13,0.09,0.07,1,3/8/2023,obj,MAM
RSSK1,Cross Creek (KS) at Rossville,39.13888889,-95.95527778,TOP,MBRFC,Missouri Region,KS,0.09,0.05,0.05,1,3/8/2023,obj,MAM
RULN1,Missouri River at Rulo,40.05361111,-95.42194444,OAX,MBRFC,Missouri Region,NE,0.52,0.23,0.05,2,3/8/2023,obj,MAM
RUPM8,Musselshell River near Roundup,46.42805556,-108.57194444,BYZ,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
RUSK1,Saline River (KS) near Russell,38.96583333,-98.85416667,ICT,MBRFC,Missouri Region,KS,0.06,0.05,0.05,1,3/8/2023,obj,MAM
RVNN1,South Loup River at Ravenna,41.03333000,-98.91670000,GID,MBRFC,Missouri Region,NE,0.36,0.09,0.05,1,3/8/2023,obj,MAM
RVRN1,Republican River at Riverton,40.08750000,-98.75972222,GID,MBRFC,Missouri Region,NE,0.12,0.11,0.05,1,3/8/2023,obj,MAM
RVTW4,Little Wind River near Riverton,42.99750000,-108.36916667,RIW,MBRFC,Missouri Region,WY,0.08,0.05,0.05,1,3/8/2023,obj,MAM
SACM8,Milk River near Saco,48.50805556,-107.21861111,GGW,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
SBFS2,Belle Fourche River near Sturgis,44.51305556,-103.13638889,UNR,MBRFC,Missouri Region,SD,0.14,0.07,0.05,1,3/8/2023,obj,MAM
SCLM7,Missouri River at St. Charles,38.78330000,-90.46670000,LSX,MBRFC,Missouri Region,MO,0.55,0.23,0.09,2,3/8/2023,obj,MAM
SCOS2,James River near Scotland,43.18583333,-97.63527778,FSD,MBRFC,Missouri Region,SD,0.60,0.54,0.37,3,3/8/2023,obj,MAM
SCSK1,Smoky Hill River below Schoenchen,38.71277778,-99.29250000,DDC,MBRFC,Missouri Region,KS,0.05,0.05,0.05,1,3/8/2023,obj,MAM
SCZM7,Osage River near Schell City,38.05583333,-94.14555556,SGF,MBRFC,Missouri Region,MO,0.42,0.18,0.05,1,3/8/2023,obj,MAM
SFDS2,James River near Stratford,45.24166667,-98.39111111,ABR,MBRFC,Missouri Region,SD,0.99,0.74,0.39,3,3/8/2023,obj,MAM
SFLS2,Big Sioux River at Sioux Falls I-90,43.61000000,-96.74444444,FSD,MBRFC,Missouri Region,SD,0.44,0.09,0.05,1,3/8/2023,obj,MAM
SHAM8,Musselshell River near Shawmut,46.31861111,-109.45972222,BYZ,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
SHBW4,Goose Creek at Sheridan,44.82250000,-106.96277778,BYZ,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,3/8/2023,obj,MAM
SHLI4,Floyd River at Sheldon,43.19500000,-95.84944444,FSD,MBRFC,Missouri Region,IA,0.10,0.06,0.05,1,3/8/2023,obj,MAM
SHLM8,Marias River near Shelby,48.42722222,-111.88972222,TFX,MBRFC,Missouri Region,MT,0.07,0.05,0.05,1,3/8/2023,obj,MAM
SHRC2,Bear Creek (CO) at Sheridan,39.65190000,-105.03300000,BOU,MBRFC,Missouri Region,CO,0.05,0.05,0.05,1,3/8/2023,obj,MAM
SIDM8,Yellowstone River near Sidney,47.67805556,-104.15638889,GGW,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
SIFS2,Skunk Creek at Sioux Falls,43.53361111,-96.79055556,FSD,MBRFC,Missouri Region,SD,0.16,0.05,0.05,1,3/8/2023,obj,MAM
SINW4,North Platte River near Sinclair,41.87222222,-107.05694444,CYS,MBRFC,Missouri Region,WY,0.45,0.21,0.10,1,3/8/2023,obj,MAM
SIOI4,Perry Creek at Sioux City,42.53555556,-96.41083333,FSD,MBRFC,Missouri Region,IA,0.05,0.05,0.05,1,3/8/2023,obj,MAM
SJSM7,Missouri River at St. Joseph,39.75333333,-94.85694444,EAX,MBRFC,Missouri Region,MO,0.63,0.24,0.08,2,3/8/2023,obj,MAM
SKTK1,Bow Creek near Stockton,39.55944444,-99.28555556,GID,MBRFC,Missouri Region,KS,0.14,0.05,0.05,1,3/8/2023,obj,MAM
SLDM8,Shields River near Livingston,45.73833333,-110.47916667,BYZ,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
SLNK1,Mulberry Creek (KS) near Salina,38.84444444,-97.66805556,ICT,MBRFC,Missouri Region,KS,0.32,0.20,0.05,1,3/8/2023,obj,MAM
SLOW4,Shoshone River near Lovell,44.83861111,-108.43444444,RIW,MBRFC,Missouri Region,WY,0.05,0.05,0.05,1,3/8/2023,obj,MAM
SMBM8,Saint Mary River at International boundary,49.01194444,-113.29916667,TFX,MBRFC,Missouri Region,MT,0.05,0.05,0.05,1,3/8/2023,obj,MAM
